symbol,name,category,近一日收盤價,近一季股本,近一季合約負債_流動,當月營收,rev_year_growth_營收年增率,rev_month_growth_營收月增率,累計營收,近3月平均營收,近12月平均營收,近一季營業毛利率,最近一季營業毛利年增率,近一季營業利益率,近一季營業利益年增率,近一季稅後淨利率,近一季稅後淨利年增率,近一季每股盈餘EPS,eps_growth_rate_EPS年增率,近一日殖利率,近一季存貨,最近一日外資買賣超張數,最近一日投信買賣超張數,A+B+C+D+E,外資+投信
4128,中天,"['製藥', '製藥:中、西藥製劑', '製藥:原材料', '食品生技', '食品生技:保健食品代理銷售及通路', '食品生技:加工製成品']",7.0,9.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,8.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,無資料,無資料,9.0,6.0,18.0,15.0
4129,聯合,"['醫療器材', '醫療器材:人工關節']",8.0,5.0,2.0,7.0,8.0,3.0,7.0,7.0,6.0,10.0,8.0,9.0,9.0,7.0,8.0,8.0,9.0,5.0,8.0,9.0,10.0,42.0,19.0
4130,健亞,"['製藥', '製藥:中、西藥製劑', '製藥:藥品代理銷售及通路']",4.0,6.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,8.0,8.0,7.0,9.0,7.0,9.0,4.0,10.0,無資料,無資料,3.0,6.0,41.0,9.0
4131,晶宇,"['醫療器材', '醫療器材:生物檢測']",3.0,2.0,2.0,1.0,8.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,8.0,無資料,無資料,,,21.0,
4133,亞諾法,"['醫療器材', '醫療器材:生物檢測']",5.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,9.0,4.0,6.0,3.0,7.0,3.0,4.0,3.0,無資料,無資料,1.0,6.0,16.0,7.0
4137,麗豐-KY,"['食品生技', '食品生技:保健食品代理銷售及通路']",10.0,4.0,9.0,7.0,8.0,6.0,7.0,7.0,7.0,10.0,6.0,10.0,4.0,8.0,8.0,9.0,8.0,無資料,無資料,6.0,6.0,34.0,12.0
4138,曜亞,"['醫療器材', '醫療器材:醫療器材代理', '醫療器材:醫療院所、醫療器材專賣店、藥局等通路']",9.0,1.0,9.0,4.0,7.0,8.0,4.0,4.0,4.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,9.0,無資料,無資料,9.0,6.0,42.0,15.0
4139,馬光-KY,"['製藥', '製藥:醫療院所']",5.0,2.0,7.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,8.0,4.0,4.0,2.0,1.0,1.0,10.0,無資料,無資料,4.0,6.0,28.0,10.0
4142,國光生,"['製藥', '製藥:中藥材、西藥原料藥']",5.0,9.0,5.0,5.0,9.0,1.0,5.0,6.0,5.0,9.0,4.0,9.0,3.0,9.0,4.0,6.0,5.0,無資料,無資料,3.0,6.0,25.0,9.0
4147,中裕,"['製藥', '製藥:原材料']",8.0,8.0,7.0,2.0,1.0,9.0,2.0,2.0,2.0,9.0,10.0,3.0,9.0,2.0,9.0,3.0,3.0,無資料,無資料,9.0,1.0,32.0,10.0
4148,無資料,無資料,7.0,3.0,2.0,6.0,2.0,9.0,6.0,5.0,6.0,6.0,2.0,8.0,3.0,8.0,3.0,7.0,4.0,8.0,6.0,7.0,6.0,14.0,13.0
4153,鈺緯,"['醫療器材', '醫療器材:顯示器']",6.0,3.0,3.0,3.0,2.0,7.0,3.0,3.0,3.0,7.0,4.0,8.0,7.0,6.0,5.0,5.0,6.0,無資料,無資料,7.0,6.0,24.0,13.0
4154,樂威科-KY,"['其他', '其他:其他', '文化創意業', '文化創意業:其他', '文化創意業:創意生活產業', '文化創意業:工藝產業']",2.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,無資料,無資料,5.0,6.0,14.0,11.0
4155,訊映,"['醫療器材', '醫療器材:醫療耗材']",4.0,7.0,6.0,3.0,1.0,7.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,10.0,5.0,8.0,6.0,8.0,14.0
4157,太景*-KY,"['製藥', '製藥:中、西藥製劑']",2.0,1.0,1.0,1.0,10.0,9.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,無資料,無資料,1.0,6.0,14.0,7.0
4160,創源,"['大數據', '大數據:分析工具', '大數據:應用軟體', '大數據:系統整合', '大數據:資料庫', '大數據:領域解決方案', '大數據:顧問諮詢', '軟體服務', '軟體服務:應用_系統軟體設計開發', '軟體服務:系統整合服務', '軟體服務:資料處理服務', '醫療器材', '醫療器材:生物檢測']",6.0,1.0,3.0,2.0,7.0,6.0,2.0,2.0,2.0,8.0,6.0,3.0,2.0,4.0,4.0,4.0,4.0,無資料,無資料,6.0,6.0,23.0,12.0
4161,聿新科,"['醫療器材', '醫療器材:生物檢測', '醫療器材:衛生用品', '醫療器材:醫療耗材']",5.0,3.0,,4.0,6.0,10.0,3.0,3.0,3.0,7.0,8.0,8.0,8.0,7.0,7.0,6.0,8.0,無資料,無資料,4.0,6.0,37.0,10.0
4162,智擎,"['製藥', '製藥:原材料']",9.0,7.0,,1.0,6.0,8.0,2.0,2.0,2.0,10.0,9.0,10.0,10.0,10.0,6.0,6.0,6.0,無資料,無資料,9.0,6.0,37.0,15.0
4163,鐿鈦,"['醫療器材', '醫療器材:其他']",9.0,3.0,,5.0,3.0,2.0,5.0,5.0,5.0,9.0,4.0,8.0,4.0,9.0,4.0,9.0,4.0,無資料,無資料,3.0,10.0,19.0,13.0
4164,承業醫,"['其他', '其他:其他', '醫療器材', '醫療器材:醫療器材代理', '醫療器材:醫療器材代理銷售及通路', '醫療器材:醫療院所、醫療器材專賣店、藥局等通路']",7.0,7.0,7.0,7.0,10.0,1.0,7.0,7.0,7.0,6.0,3.0,7.0,3.0,5.0,3.0,4.0,3.0,6.0,7.0,8.0,1.0,22.0,9.0
4167,松瑞藥,"['製藥', '製藥:中、西藥製劑', '製藥:中藥材、西藥原料藥']",3.0,8.0,5.0,4.0,10.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,無資料,無資料,1.0,6.0,16.0,7.0
4168,醣聯,"['製藥', '製藥:中、西藥製劑']",4.0,6.0,1.0,1.0,,,1.0,1.0,1.0,10.0,10.0,1.0,6.0,1.0,7.0,1.0,6.0,2.0,,8.0,6.0,,14.0
4171,瑞基,"['其他', '其他:農業科技業', '醫療器材', '醫療器材:生物檢測']",6.0,3.0,2.0,1.0,2.0,8.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.0,2.0,6.0,6.0,8.0
4173,久裕,"['製藥', '製藥:藥品代理銷售及通路']",3.0,4.0,1.0,3.0,6.0,6.0,3.0,3.0,3.0,4.0,6.0,5.0,4.0,5.0,7.0,4.0,7.0,無資料,無資料,6.0,6.0,30.0,12.0
4174,浩鼎,"['製藥', '製藥:原材料']",8.0,8.0,3.0,1.0,,10.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,9.0,無資料,無資料,3.0,6.0,,9.0
4175,杏一,"['製藥', '製藥:藥品代理銷售及通路', '醫療器材', '醫療器材:醫療器材代理', '醫療器材:醫療器材代理銷售及通路', '醫療器材:醫療院所、醫療器材專賣店、藥局等通路', '食品生技', '食品生技:保健食品代理銷售及通路']",8.0,2.0,7.0,8.0,7.0,4.0,8.0,8.0,8.0,7.0,6.0,4.0,3.0,3.0,3.0,5.0,3.0,7.0,7.0,7.0,6.0,22.0,13.0
4183,福永生技,"['醫療器材', '醫療器材:其他', '醫療器材:塑化材料', '醫療器材:生物檢測', '醫療器材:醫療耗材', '醫療器材:金屬零件', '醫療器材:電子零組件、塑膠零件、五金零件']",4.0,1.0,2.0,2.0,10.0,4.0,2.0,2.0,2.0,6.0,4.0,6.0,4.0,6.0,4.0,5.0,5.0,無資料,無資料,4.0,6.0,27.0,10.0
4188,安克,"['醫療器材', '醫療器材:生物檢測']",4.0,3.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,10.0,8.0,1.0,7.0,1.0,7.0,2.0,5.0,無資料,無資料,3.0,6.0,33.0,9.0
4190,無資料,無資料,7.0,3.0,10.0,5.0,2.0,2.0,6.0,6.0,6.0,10.0,6.0,2.0,1.0,2.0,1.0,1.0,10.0,4.0,5.0,8.0,6.0,20.0,14.0
4192,杏國,"['製藥', '製藥:中藥材、西藥原料藥', '製藥:藥品代理銷售及通路']",6.0,1.0,,1.0,9.0,8.0,1.0,1.0,1.0,10.0,8.0,1.0,5.0,1.0,7.0,1.0,10.0,無資料,無資料,,,39.0,
4198,欣大健康,"['醫療器材', '醫療器材:生物檢測']",3.0,1.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0,5.0,7.0,2.0,8.0,2.0,1.0,1.0,1.0,無資料,無資料,,,22.0,
4205,中華食,"['食品', '食品:加工食品']",9.0,5.0,,5.0,6.0,6.0,5.0,5.0,5.0,8.0,5.0,9.0,6.0,9.0,6.0,7.0,7.0,無資料,無資料,,,30.0,
4207,環泰,"['食品', '食品:加工食品']",2.0,7.0,4.0,7.0,7.0,6.0,7.0,7.0,7.0,3.0,7.0,6.0,7.0,5.0,8.0,4.0,8.0,無資料,無資料,3.0,6.0,37.0,9.0
4303,信立,"['石化及塑橡膠', '石化及塑橡膠:人造纖維', '石化及塑橡膠:塑膠製品']",3.0,4.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,10.0,3.0,1.0,2.0,1.0,3.0,6.0,14.0,9.0
4304,勝昱,"['石化及塑橡膠', '石化及塑橡膠:塑膠製品']",1.0,2.0,,2.0,1.0,9.0,2.0,1.0,2.0,1.0,2.0,2.0,6.0,3.0,9.0,3.0,2.0,無資料,無資料,4.0,6.0,20.0,10.0
4305,世坤,"['石化及塑橡膠', '石化及塑橡膠:塑膠製品']",6.0,3.0,,3.0,8.0,3.0,3.0,3.0,3.0,6.0,10.0,9.0,10.0,9.0,8.0,8.0,9.0,無資料,無資料,6.0,6.0,45.0,12.0
4306,炎洲,"['石化及塑橡膠', '石化及塑橡膠:塑膠製品']",2.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,4.0,4.0,5.0,4.0,6.0,6.0,5.0,6.0,9.0,10.0,9.0,6.0,29.0,15.0
4401,東隆興,"['紡織', '紡織:人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等)', '紡織:染整', '紡織:紡紗', '運動科技', '運動科技:運動用品']",4.0,6.0,,6.0,8.0,3.0,6.0,6.0,6.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,無資料,無資料,9.0,6.0,18.0,15.0
4402,福大,"['紡織', '紡織:人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等)']",1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,無資料,無資料,9.0,6.0,11.0,15.0
4406,新昕纖,"['紡織', '紡織:人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等)']",1.0,3.0,1.0,2.0,3.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,無資料,無資料,,,8.0,
4413,飛寶企業,"['紡織', '紡織:織布']",3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,5.0,7.0,5.0,7.0,8.0,5.0,6.0,6.0,無資料,無資料,,,33.0,
4414,如興,"['紡織', '紡織:成衣及其它家居紡織類品']",1.0,10.0,5.0,8.0,2.0,1.0,9.0,9.0,9.0,4.0,4.0,4.0,9.0,3.0,9.0,3.0,2.0,無資料,無資料,2.0,6.0,26.0,8.0
4416,三圓,"['建材營造', '建材營造:建設業']",8.0,3.0,9.0,1.0,6.0,5.0,1.0,1.0,1.0,10.0,7.0,10.0,6.0,1.0,9.0,2.0,2.0,5.0,10.0,6.0,6.0,30.0,12.0
4417,金洲,"['紡織', '紡織:成衣及其它家居紡織類品']",6.0,5.0,6.0,5.0,1.0,3.0,6.0,6.0,6.0,6.0,3.0,9.0,5.0,7.0,4.0,7.0,5.0,無資料,無資料,4.0,6.0,18.0,10.0
4419,元勝,"['紡織', '紡織:織布', '食品', '食品:餐飲連鎖']",5.0,2.0,3.0,2.0,9.0,9.0,2.0,2.0,2.0,6.0,5.0,2.0,7.0,2.0,6.0,3.0,3.0,無資料,無資料,,,30.0,
4420,光明,"['紡織', '紡織:人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等)']",6.0,2.0,2.0,3.0,4.0,7.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,10.0,無資料,無資料,8.0,6.0,17.0,14.0
4426,利勤,"['紡織', '紡織:織布']",3.0,7.0,,4.0,3.0,9.0,4.0,4.0,4.0,4.0,9.0,3.0,9.0,5.0,6.0,3.0,6.0,無資料,無資料,8.0,6.0,33.0,14.0
4430,耀億,"['其他', '其他:其他']",3.0,3.0,3.0,5.0,8.0,9.0,5.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,無資料,無資料,6.0,6.0,14.0,12.0
4432,銘旺實,"['紡織', '紡織:成衣及其它家居紡織類品']",4.0,3.0,3.0,4.0,5.0,10.0,3.0,3.0,3.0,5.0,3.0,7.0,4.0,8.0,5.0,7.0,5.0,無資料,無資料,3.0,6.0,22.0,9.0
4433,興采,"['紡織', '紡織:成衣及其它家居紡織類品', '紡織:染整']",5.0,3.0,6.0,7.0,10.0,10.0,6.0,6.0,6.0,5.0,7.0,5.0,6.0,5.0,7.0,7.0,8.0,8.0,6.0,7.0,6.0,38.0,13.0
4438,廣越,"['紡織', '紡織:成衣及其它家居紡織類品', '醫療器材', '醫療器材:衛生用品']",9.0,6.0,8.0,8.0,1.0,1.0,9.0,9.0,9.0,3.0,3.0,7.0,4.0,7.0,4.0,10.0,5.0,9.0,9.0,6.0,1.0,17.0,7.0
4439,無資料,無資料,9.0,2.0,,6.0,6.0,6.0,7.0,7.0,7.0,5.0,3.0,6.0,4.0,4.0,3.0,8.0,4.0,無資料,無資料,3.0,6.0,20.0,9.0
4440,宜新實業,"['紡織', '紡織:人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等)']",4.0,4.0,2.0,3.0,3.0,9.0,3.0,3.0,3.0,2.0,1.0,5.0,2.0,3.0,2.0,3.0,2.0,無資料,無資料,7.0,6.0,10.0,13.0
4442,竣邦-KY,"['紡織', '紡織:成衣及其它家居紡織類品']",3.0,1.0,3.0,4.0,7.0,10.0,3.0,4.0,,5.0,,3.0,,3.0,,3.0,2.0,無資料,無資料,,,,
4502,健信,"['汽車', '汽車:鋁合金鋼圈', '電機機械', '電機機械:車用機械傳動設備及零配件']",5.0,3.0,4.0,3.0,7.0,1.0,4.0,4.0,4.0,4.0,8.0,5.0,10.0,5.0,10.0,6.0,10.0,無資料,無資料,4.0,6.0,45.0,10.0
4503,金雨,"['鋼鐵', '鋼鐵:金屬製品', '電動車輛產業', '電動車輛產業:大功率鋰電池芯_模組、電池管理系統、動力馬達等零組件', '電機機械', '電機機械:自動販賣機', '電機機械:金屬加工處理']",7.0,3.0,1.0,2.0,10.0,6.0,1.0,2.0,1.0,1.0,8.0,1.0,5.0,2.0,2.0,2.0,9.0,無資料,無資料,5.0,6.0,34.0,11.0
4506,崇友,"['電機機械', '電機機械:機電系統工程']",8.0,7.0,10.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,8.0,6.0,8.0,8.0,無資料,無資料,2.0,6.0,33.0,8.0
4510,高鋒,"['電機機械', '電機機械:金屬加工用機械']",2.0,6.0,7.0,5.0,6.0,4.0,5.0,5.0,5.0,6.0,8.0,7.0,10.0,7.0,9.0,6.0,10.0,無資料,無資料,9.0,6.0,43.0,15.0
4513,福裕,"['電機機械', '電機機械:金屬加工用機械']",3.0,4.0,7.0,4.0,7.0,9.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,10.0,10.0,9.0,10.0,無資料,無資料,7.0,6.0,30.0,13.0
4523,永彰,"['電機機械', '電機機械:冷凍空調設備及零件', '電機機械:車用機械傳動設備及零配件']",6.0,3.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,6.0,2.0,5.0,1.0,7.0,2.0,3.0,無資料,無資料,4.0,6.0,23.0,10.0
4526,東台,"['電機機械', '電機機械:金屬加工用機械']",2.0,8.0,9.0,8.0,6.0,9.0,8.0,8.0,8.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,無資料,無資料,8.0,6.0,17.0,14.0
4527,方方土霖,"['電機機械', '電機機械:冷凍空調設備及零件']",5.0,4.0,8.0,7.0,8.0,10.0,6.0,6.0,6.0,4.0,5.0,6.0,6.0,5.0,7.0,6.0,8.0,無資料,無資料,4.0,6.0,34.0,10.0
4528,江興鍛,"['電機機械', '電機機械:五金元件及零配件', '電機機械:傳動元件', '電機機械:車用機械傳動設備及零配件', '電機機械:金屬加工處理']",4.0,5.0,1.0,5.0,4.0,8.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,7.0,4.0,8.0,無資料,無資料,6.0,6.0,27.0,12.0
4529,淳紳,"['其他', '其他:其他']",1.0,5.0,,1.0,8.0,3.0,1.0,1.0,1.0,6.0,10.0,1.0,8.0,1.0,9.0,2.0,3.0,無資料,無資料,,,38.0,
4530,宏易,"['食品', '食品:餐飲連鎖']",1.0,3.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,無資料,無資料,,,8.0,
4532,瑞智,"['電機機械', '電機機械:冷凍空調設備及零件']",3.0,9.0,,9.0,9.0,9.0,9.0,9.0,9.0,3.0,8.0,5.0,9.0,5.0,8.0,5.0,9.0,無資料,無資料,9.0,6.0,43.0,15.0
4533,協易機,"['電機機械', '電機機械:金屬加工用機械']",4.0,7.0,9.0,6.0,7.0,1.0,6.0,7.0,6.0,6.0,4.0,3.0,1.0,6.0,6.0,5.0,7.0,無資料,無資料,6.0,6.0,25.0,12.0
4534,慶騰,"['電機機械', '電機機械:五金元件及零配件', '電機機械:傳動元件', '電機機械:手工具機', '電機機械:車用機械傳動設備及零配件']",1.0,5.0,3.0,3.0,4.0,8.0,2.0,3.0,2.0,2.0,7.0,2.0,8.0,2.0,8.0,2.0,5.0,無資料,無資料,,,32.0,
4535,至興,"['電動車輛產業', '電動車輛產業:大功率鋰電池芯_模組、電池管理系統、動力馬達等零組件', '電機機械', '電機機械:機械設備之沖壓零組件', '電機機械:車用機械傳動設備及零配件']",5.0,4.0,4.0,6.0,6.0,7.0,6.0,6.0,6.0,4.0,5.0,7.0,5.0,6.0,6.0,6.0,6.0,無資料,無資料,6.0,6.0,28.0,12.0
4536,拓凱,"['其他', '其他:其他', '航太週邊', '航太週邊:航空零組件']",10.0,5.0,,8.0,1.0,5.0,8.0,8.0,8.0,7.0,2.0,9.0,3.0,9.0,3.0,10.0,4.0,無資料,無資料,7.0,6.0,13.0,13.0
4538,大詠城,"['電機機械', '電機機械:鋼鑄鐵元件']",3.0,3.0,1.0,2.0,1.0,8.0,2.0,2.0,2.0,4.0,2.0,6.0,2.0,3.0,2.0,3.0,2.0,8.0,2.0,,,9.0,
4540,全球傳動,"['電機機械', '電機機械:傳動元件']",5.0,5.0,2.0,4.0,1.0,3.0,5.0,5.0,5.0,4.0,2.0,2.0,2.0,4.0,2.0,5.0,3.0,8.0,9.0,4.0,6.0,10.0,10.0
4541,晟田,"['其他', '其他:其他', '航太週邊', '航太週邊:航空零組件']",4.0,4.0,,3.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,無資料,無資料,8.0,6.0,8.0,14.0
4542,科嶠,"['印刷電路板', '印刷電路板:生產製程及檢測設備', '觸控面板', '觸控面板:工業用設備']",7.0,1.0,8.0,2.0,2.0,3.0,3.0,3.0,3.0,9.0,9.0,9.0,10.0,9.0,10.0,8.0,10.0,無資料,無資料,3.0,6.0,41.0,9.0
4543,萬在,"['電機機械', '電機機械:五金元件及零配件', '電機機械:冷凍空調設備及零件', '電機機械:金屬加工處理']",6.0,3.0,3.0,3.0,5.0,9.0,3.0,2.0,3.0,6.0,2.0,7.0,3.0,9.0,4.0,7.0,4.0,無資料,無資料,9.0,6.0,18.0,15.0
4545,銘鈺,"['通信網路', '通信網路:其他零組件', '電腦及週邊設備', '電腦及週邊設備:其他電腦及週邊設備之零組件', '電腦及週邊設備:金屬、塑膠模具']",4.0,4.0,,4.0,2.0,5.0,5.0,4.0,5.0,6.0,5.0,7.0,7.0,7.0,6.0,7.0,7.0,無資料,無資料,4.0,6.0,27.0,10.0
4549,桓達,"['電機機械', '電機機械:機電系統工程', '電機機械:電控元件']",9.0,3.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,10.0,5.0,10.0,5.0,9.0,6.0,9.0,6.0,無資料,無資料,4.0,6.0,28.0,10.0
4550,長佳,"['電機機械', '電機機械:機電系統工程']",5.0,2.0,8.0,4.0,8.0,4.0,5.0,5.0,4.0,3.0,8.0,7.0,8.0,6.0,8.0,8.0,9.0,無資料,無資料,8.0,6.0,41.0,14.0
4551,智伸科,"['汽車', '汽車:其他']",9.0,6.0,,8.0,2.0,6.0,8.0,8.0,8.0,5.0,2.0,6.0,3.0,6.0,3.0,8.0,3.0,無資料,無資料,7.0,6.0,13.0,13.0
4552,無資料,無資料,5.0,6.0,1.0,7.0,6.0,6.0,7.0,7.0,7.0,5.0,5.0,7.0,4.0,5.0,4.0,7.0,4.0,無資料,無資料,9.0,6.0,23.0,15.0
4554,橙的,"['汽車', '汽車:其他']",4.0,1.0,4.0,2.0,10.0,8.0,1.0,2.0,1.0,8.0,9.0,5.0,9.0,7.0,10.0,6.0,10.0,無資料,無資料,,,48.0,
4555,氣立,"['電機機械', '電機機械:油空壓元件']",7.0,4.0,3.0,4.0,4.0,9.0,4.0,4.0,4.0,6.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,5.0,7.0,7.0,6.0,10.0,13.0
4557,無資料,無資料,9.0,2.0,3.0,6.0,9.0,8.0,6.0,6.0,6.0,7.0,5.0,8.0,4.0,7.0,3.0,9.0,4.0,無資料,無資料,7.0,6.0,25.0,13.0
4558,寶緯,"['運動科技', '運動科技:裝置_器材零組件', '電機機械', '電機機械:金屬加工處理']",4.0,3.0,7.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,10.0,7.0,10.0,5.0,10.0,7.0,1.0,無資料,無資料,,,34.0,
4560,無資料,無資料,5.0,4.0,,4.0,7.0,6.0,4.0,4.0,4.0,7.0,2.0,5.0,2.0,4.0,2.0,4.0,3.0,無資料,無資料,6.0,6.0,16.0,12.0
4561,健椿,"['電機機械', '電機機械:傳動元件']",5.0,3.0,6.0,4.0,10.0,9.0,4.0,4.0,4.0,7.0,9.0,9.0,9.0,9.0,9.0,8.0,10.0,無資料,無資料,3.0,6.0,47.0,9.0
4562,穎漢,"['電機機械', '電機機械:金屬加工用機械']",2.0,5.0,6.0,3.0,7.0,10.0,2.0,2.0,2.0,8.0,7.0,3.0,8.0,4.0,6.0,3.0,8.0,無資料,無資料,4.0,6.0,36.0,10.0
4563,百德,"['電機機械', '電機機械:金屬加工用機械']",6.0,3.0,8.0,6.0,10.0,10.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,4.0,4.0,5.0,4.0,無資料,無資料,6.0,6.0,29.0,12.0
4564,元翎,"['電機機械', '電機機械:金屬加工處理']",3.0,8.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,10.0,3.0,5.0,9.0,6.0,16.0,15.0
4566,時碩工業,"['航太週邊', '航太週邊:航空零組件', '電機機械', '電機機械:車用機械傳動設備及零配件']",7.0,5.0,4.0,7.0,2.0,8.0,7.0,7.0,7.0,5.0,4.0,6.0,4.0,7.0,5.0,8.0,5.0,7.0,7.0,7.0,6.0,20.0,13.0
4568,科際精密,"['電機機械', '電機機械:傳動元件', '電機機械:油空壓元件']",7.0,1.0,,3.0,5.0,6.0,3.0,3.0,3.0,7.0,5.0,6.0,6.0,6.0,3.0,7.0,4.0,無資料,無資料,,,23.0,
4569,無資料,無資料,9.0,1.0,,4.0,9.0,6.0,4.0,4.0,4.0,3.0,,4.0,,7.0,,8.0,2.0,無資料,無資料,6.0,6.0,,12.0
4571,無資料,無資料,8.0,3.0,,5.0,3.0,7.0,5.0,5.0,5.0,6.0,8.0,8.0,9.0,6.0,4.0,8.0,5.0,無資料,無資料,8.0,6.0,29.0,14.0
4572,駐龍,"['航太週邊', '航太週邊:航空零組件', '電機機械', '電機機械:金屬加工處理']",10.0,2.0,,3.0,9.0,7.0,3.0,3.0,3.0,9.0,8.0,10.0,7.0,10.0,7.0,9.0,8.0,無資料,無資料,9.0,10.0,39.0,19.0
4576,大銀微系統,"['電機機械', '電機機械:傳動元件']",8.0,6.0,4.0,5.0,4.0,8.0,5.0,5.0,5.0,7.0,2.0,4.0,2.0,5.0,3.0,4.0,3.0,無資料,無資料,7.0,6.0,14.0,13.0
4577,達航科技,"['其他', '其他:其他電子產品及電子服務產業', '印刷電路板', '印刷電路板:生產製程及檢測設備']",3.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,無資料,無資料,6.0,6.0,5.0,12.0
4580,捷流閥業,"['電機機械', '電機機械:傳動元件', '電機機械:鋼鑄鐵元件']",9.0,2.0,3.0,5.0,3.0,2.0,6.0,5.0,5.0,7.0,6.0,9.0,7.0,8.0,6.0,9.0,7.0,9.0,6.0,4.0,6.0,29.0,10.0
4581,無資料,無資料,8.0,1.0,2.0,4.0,6.0,3.0,4.0,4.0,3.0,7.0,8.0,9.0,8.0,8.0,7.0,8.0,8.0,無資料,無資料,9.0,6.0,37.0,15.0
4583,台灣精銳,"['電機機械', '電機機械:傳動元件']",10.0,4.0,4.0,6.0,3.0,4.0,6.0,6.0,6.0,10.0,4.0,10.0,4.0,10.0,6.0,10.0,8.0,無資料,無資料,7.0,6.0,25.0,13.0
4584,君帆,"['電機機械', '電機機械:傳動元件', '電機機械:油空壓元件', '電機機械:車用機械傳動設備及零配件', '電機機械:電控元件']",7.0,1.0,4.0,4.0,7.0,7.0,3.0,4.0,3.0,7.0,5.0,7.0,7.0,6.0,4.0,7.0,4.0,無資料,無資料,,,27.0,
4609,唐鋒,"['貿易百貨', '貿易百貨:零售通路']",1.0,2.0,4.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,無資料,無資料,,,9.0,
4702,中美實,"['石化及塑橡膠', '石化及塑橡膠:顏染料', '貿易百貨', '貿易百貨:貿易商、代理商、經銷商']",1.0,4.0,3.0,2.0,1.0,10.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,9.0,4.0,5.0,5.0,無資料,無資料,8.0,6.0,16.0,14.0
4706,大恭,"['石化及塑橡膠', '石化及塑橡膠:顏染料']",4.0,4.0,,4.0,7.0,7.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,無資料,無資料,6.0,6.0,24.0,12.0
4707,磐亞,"['石化及塑橡膠', '石化及塑橡膠:界面活性劑']",1.0,9.0,,3.0,1.0,2.0,4.0,4.0,4.0,3.0,6.0,5.0,6.0,10.0,7.0,5.0,8.0,無資料,無資料,6.0,6.0,28.0,12.0
