symbol,name,category,近一日收盤價,近一季股本,近一季合約負債_流動,當月營收,rev_year_growth_營收年增率,rev_month_growth_營收月增率,累計營收,近3月平均營收,近12月平均營收,近一季營業毛利率,最近一季營業毛利年增率,近一季營業利益率,近一季營業利益年增率,近一季稅後淨利率,近一季稅後淨利年增率,近一季每股盈餘EPS,eps_growth_rate_EPS年增率,近一日殖利率,近一季存貨,最近一日外資買賣超張數,最近一日投信買賣超張數,A+B+C+D+E,外資+投信
3707,漢磊,"['半導體', '半導體:DRAM製造', '半導體:IC_晶圓製造', '半導體:其他IC_二極體製造', '半導體:晶圓製造', '半導體:砷化鎵']",9,10,9,9,1.0,8,10,8,9,7,2.0,5,2.0,7,2.0,7,4.0,10,9,3,2,11.0,5
3708,上緯投控,"['風力發電', '風力發電:樹酯', '風力發電:玻_碳纖']",8,10,7,8,2.0,2,10,9,8,7,4.0,8,9.0,10,4.0,9,4.0,9,7,2,6,23.0,8
3709,鑫聯大投控,"['電腦及週邊設備', '電腦及週邊設備:BIOS(嵌入式軟體)', '電腦及週邊設備:中央處理器', '電腦及週邊設備:主機板', '電腦及週邊設備:伺服器', '電腦及週邊設備:光學鏡片、鏡頭', '電腦及週邊設備:光碟機', '電腦及週邊設備:光碟片', '電腦及週邊設備:其他電腦及週邊設備', '電腦及週邊設備:其他電腦及週邊設備之零組件', '電腦及週邊設備:印表機、傳真機、掃瞄器、多功能事務機、投影機', '電腦及週邊設備:多功能視訊卡', '電腦及週邊設備:安全監控系統', '電腦及週邊設備:工業電腦', '電腦及週邊設備:散熱片、風扇馬達、散熱模組', '電腦及週邊設備:晶片組', '電腦及週邊設備:桌上型電腦', '電腦及週邊設備:機構樞紐', '電腦及週邊設備:機殼', '電腦及週邊設備:硬碟機', '電腦及週邊設備:磁碟儲存系統', '電腦及週邊設備:筆記型電腦', '電腦及週邊設備:精簡型電腦', '電腦及週邊設備:網路卡', '電腦及週邊設備:記憶體', '電腦及週邊設備:輸出入模組_介面卡', '電腦及週邊設備:連接線', '電腦及週邊設備:金屬、塑膠模具', '電腦及週邊設備:隨身碟、記憶卡讀卡機', '電腦及週邊設備:電池', '電腦及週邊設備:電源供應器', '電腦及週邊設備:面板', '電腦及週邊設備:顯示卡', '電腦及週邊設備:顯示器模組']",9,9,9,9,9.0,2,10,10,10,7,8.0,6,8.0,6,2.0,6,2.0,7,8,1,6,29.0,7
3710,連展投控,"['通信網路', '通信網路:主_被動元件', '連接器', '連接器:連接器設計、組裝及製造']",9,10,6,8,10.0,2,10,9,8,9,8.0,3,2.0,9,10.0,5,3.0,6,5,9,6,33.0,15
3711,日月光投控,"['半導體', '半導體:IC封裝測試']",10,9,6,9,2.0,1,10,10,9,7,1.0,7,2.0,7,2.0,8,2.0,9,9,2,10,9.0,12
3712,永崴投控,"['其他', '其他:其他電子產品及電子服務產業', '太陽能產業', '太陽能產業:太陽能發電設備_系統及系統工程', '太陽能產業:太陽能電廠', '電腦及週邊設備', '電腦及週邊設備:印表機、傳真機、掃瞄器、多功能事務機、投影機', '風力發電', '風力發電:發電營運', '風力發電:風場營造', '風力發電:風場規劃', '風力發電:風場開發', '風力發電:風機維護']",10,8,7,10,10.0,10,10,10,10,9,9.0,10,9.0,9,9.0,10,9.0,8,8,9,6,46.0,15
3713,新晶投控,"['太陽能產業', '太陽能產業:太陽能發電設備_系統及系統工程', '太陽能產業:太陽能電廠', '太陽能產業:太陽能電池模組']",8,8,9,10,2.0,9,10,10,9,9,2.0,8,2.0,8,2.0,9,3.0,6,9,9,6,11.0,15
3714,富采,"['LED照明產業', 'LED照明產業:光源_磊晶', 'LED照明產業:封裝_模組']",9,10,6,9,10.0,2,10,9,9,9,2.0,2,2.0,2,2.0,2,10.0,5,8,1,5,26.0,6
3715,無資料,無資料,10,10,10,10,10.0,1,10,10,10,10,1.0,10,10.0,10,1.0,10,10.0,10,9,1,10,32.0,11
4102,永日,"['製藥', '製藥:中藥材、西藥原料藥']",8,6,7,9,3.0,1,10,10,10,7,5.0,7,8.0,10,7.0,10,8.0,8,8,1,6,31.0,7
4103,無資料,無資料,2,5,6,2,5.0,5,2,2,2,5,6.0,5,6.0,5,6.0,5,6.0,3,5,5,6,29.0,11
4104,佳醫,"['製藥', '製藥:藥品代理銷售及通路', '製藥:醫療院所', '醫療器材', '醫療器材:醫療器材代理', '醫療器材:醫療院所、醫療器材專賣店、藥局等通路']",9,10,10,10,7.0,3,10,10,10,6,9.0,7,8.0,9,3.0,9,2.0,5,10,1,6,29.0,7
4105,東洋,"['製藥', '製藥:中、西藥製劑', '製藥:原材料', '製藥:藥品代理銷售及通路']",5,6,8,10,7.0,5,10,10,10,6,8.0,10,8.0,7,6.0,9,6.0,7,10,4,3,35.0,7
4106,雃博,"['其他', '其他:其他']",3,8,6,10,4.0,5,10,10,10,6,2.0,3,2.0,4,2.0,3,2.0,7,8,2,6,12.0,8
4107,邦特,"['醫療器材', '醫療器材:醫療耗材']",7,5,9,10,3.0,8,10,10,9,9,5.0,9,6.0,10,6.0,10,6.0,8,8,7,6,26.0,13
4108,懷特,"['製藥', '製藥:中、西藥製劑', '製藥:中藥材、西藥原料藥', '食品生技', '食品生技:原料']",3,9,6,9,7.0,9,10,9,9,6,6.0,10,7.0,10,10.0,10,9.0,6,10,1,6,39.0,7
4109,加捷生醫,"['食品生技', '食品生技:保健食品代理銷售及通路', '食品生技:加工製成品']",4,9,3,2,3.0,2,7,3,3,10,7.0,6,2.0,10,10.0,9,10.0,3,3,10,6,32.0,16
4111,濟生,"['製藥', '製藥:中、西藥製劑']",7,7,3,9,2.0,6,10,9,9,3,1.0,2,2.0,6,2.0,7,2.0,10,9,3,6,9.0,9
4113,聯上,"['建材營造', '建材營造:建設業']",10,8,10,10,10.0,10,8,7,5,8,10.0,5,8.0,3,8.0,4,5.0,2,10,1,6,41.0,7
4114,健喬,"['製藥', '製藥:中、西藥製劑', '製藥:藥品代理銷售及通路']",8,10,9,10,2.0,4,10,10,10,6,6.0,10,8.0,8,7.0,8,6.0,7,10,4,6,29.0,10
4116,明基醫,"['醫療器材', '醫療器材:其他', '醫療器材:醫療器材代理']",9,7,10,10,7.0,8,10,10,10,3,10.0,9,9.0,7,9.0,10,7.0,8,10,1,6,42.0,7
4119,旭富,"['製藥', '製藥:中藥材、西藥原料藥']",9,10,7,5,5.0,3,9,6,6,4,3.0,3,3.0,3,3.0,2,3.0,2,9,3,6,17.0,9
4120,友華,"['製藥', '製藥:中、西藥製劑', '製藥:藥品代理銷售及通路', '食品生技', '食品生技:保健食品代理銷售及通路']",2,6,6,7,3.0,5,9,7,5,10,9.0,4,9.0,3,8.0,2,3.0,1,8,3,6,32.0,9
4121,優盛,"['製藥', '製藥:藥品代理銷售及通路', '醫療器材', '醫療器材:醫療院所、醫療器材專賣店、藥局等通路', '醫療器材:體溫計、血壓計', '食品生技', '食品生技:保健食品代理銷售及通路']",9,9,1,9,4.0,7,10,9,9,7,1.0,5,2.0,5,3.0,5,4.0,9,10,2,6,14.0,8
4123,晟德,"['製藥', '製藥:中、西藥製劑']",4,10,5,8,9.0,7,8,8,8,6,7.0,9,7.0,2,6.0,2,7.0,9,8,10,6,36.0,16
4126,太醫,"['醫療器材', '醫療器材:醫療耗材']",8,9,7,8,2.0,5,10,9,10,5,6.0,6,7.0,8,7.0,9,7.0,7,8,4,6,29.0,10
4127,天良,"['製藥', '製藥:中、西藥製劑', '製藥:藥品代理銷售及通路', '食品生技', '食品生技:保健食品代理銷售及通路', '食品生技:加工製成品']",4,6,2,2,4.0,6,7,2,2,5,4.0,5,3.0,5,3.0,5,4.0,4,4,4,6,18.0,10
4128,中天,"['製藥', '製藥:中、西藥製劑', '製藥:原材料', '食品生技', '食品生技:保健食品代理銷售及通路', '食品生技:加工製成品']",8,10,7,9,4.0,4,10,9,9,4,6.0,3,4.0,2,2.0,2,3.0,9,5,2,6,19.0,8
4129,聯合,"['醫療器材', '醫療器材:人工關節']",10,8,6,10,7.0,4,10,10,10,10,7.0,10,8.0,9,6.0,10,7.0,8,10,2,6,35.0,8
4129A,無資料,無資料,5,無資料,無資料,無資料,,無資料,無資料,無資料,無資料,無資料,,無資料,,無資料,,無資料,,無資料,無資料,6,6,,12
4130,健亞,"['製藥', '製藥:中、西藥製劑', '製藥:藥品代理銷售及通路']",5,9,8,6,9.0,2,10,8,10,4,8.0,7,8.0,6,8.0,7,9.0,4,9,3,6,42.0,9
4131,晶宇,"['醫療器材', '醫療器材:生物檢測']",8,5,6,5,2.0,1,9,8,7,2,1.0,2,1.0,2,2.0,2,8.0,6,8,6,6,14.0,12
4133,亞諾法,"['醫療器材', '醫療器材:生物檢測']",5,7,10,3,7.0,1,9,3,3,3,3.0,4,3.0,5,2.0,4,3.0,6,2,2,6,18.0,8
4137,麗豐-KY,"['食品生技', '食品生技:保健食品代理銷售及通路']",7,6,9,8,9.0,3,10,9,8,9,6.0,6,3.0,3,7.0,5,7.0,6,4,5,5,32.0,10
4138,曜亞,"['醫療器材', '醫療器材:醫療器材代理', '醫療器材:醫療院所、醫療器材專賣店、藥局等通路']",9,10,10,10,6.0,3,10,10,10,9,9.0,8,9.0,9,9.0,10,9.0,3,4,1,6,42.0,7
4139,馬光-KY,"['製藥', '製藥:醫療院所']",3,9,10,10,6.0,10,10,10,10,4,7.0,6,4.0,5,2.0,2,10.0,3,5,9,6,29.0,15
4141,龍燈-KY,"['其他', '其他:其他']",3,2,2,3,5.0,5,3,3,3,2,5.0,4,6.0,5,6.0,5,8.0,4,2,6,6,30.0,12
4142,國光生,"['製藥', '製藥:中藥材、西藥原料藥']",7,9,7,9,3.0,4,10,9,9,10,4.0,9,3.0,9,3.0,9,4.0,5,9,2,5,17.0,7
4144,無資料,無資料,3,2,2,3,5.0,5,3,3,3,2,5.0,3,6.0,3,7.0,3,7.0,3,2,6,6,30.0,12
4147,中裕,"['製藥', '製藥:原材料']",7,10,10,9,2.0,9,10,9,9,8,7.0,6,9.0,7,9.0,7,3.0,6,9,2,5,30.0,7
4148,無資料,無資料,8,7,8,8,1.0,1,10,8,9,7,2.0,8,2.0,9,3.0,8,3.0,10,8,2,5,11.0,7
4152,台微體,"['製藥', '製藥:原材料']",3,2,5,3,5.0,5,3,3,3,2,5.0,9,7.0,9,6.0,9,6.0,6,6,5,5,29.0,10
4153,鈺緯,"['醫療器材', '醫療器材:顯示器']",7,7,6,8,2.0,7,10,7,8,6,4.0,9,6.0,8,5.0,6,5.0,8,6,4,6,22.0,10
4154,樂威科-KY,"['其他', '其他:其他', '文化創意業', '文化創意業:其他', '文化創意業:創意生活產業', '文化創意業:工藝產業']",4,9,7,4,1.0,9,8,4,4,1,1.0,1,4.0,1,4.0,2,9.0,4,6,3,6,19.0,9
4155,訊映,"['醫療器材', '醫療器材:醫療耗材']",8,10,9,7,9.0,8,10,7,8,5,1.0,1,1.0,2,2.0,5,2.0,10,9,2,6,15.0,8
4157,太景*-KY,"['製藥', '製藥:中、西藥製劑']",5,8,2,8,9.0,3,9,7,9,3,3.0,6,1.0,8,2.0,9,2.0,6,10,7,5,17.0,12
4160,創源,"['大數據', '大數據:分析工具', '大數據:應用軟體', '大數據:系統整合', '大數據:資料庫', '大數據:領域解決方案', '大數據:顧問諮詢', '軟體服務', '軟體服務:應用_系統軟體設計開發', '軟體服務:系統整合服務', '軟體服務:資料處理服務', '醫療器材', '醫療器材:生物檢測']",10,10,7,10,6.0,8,10,10,10,7,4.0,6,3.0,7,4.0,8,6.0,9,3,1,6,23.0,7
4161,聿新科,"['醫療器材', '醫療器材:生物檢測', '醫療器材:衛生用品', '醫療器材:醫療耗材']",7,10,6,9,3.0,1,10,10,10,7,8.0,9,7.0,9,7.0,10,7.0,8,9,2,6,32.0,8
4162,智擎,"['製藥', '製藥:原材料']",6,5,6,10,7.0,9,10,9,9,7,7.0,6,9.0,5,5.0,8,6.0,8,9,1,6,34.0,7
4163,鐿鈦,"['醫療器材', '醫療器材:其他']",7,9,6,7,1.0,2,10,9,10,8,3.0,4,2.0,8,3.0,8,3.0,7,10,4,6,12.0,10
4164,承業醫,"['其他', '其他:其他', '醫療器材', '醫療器材:醫療器材代理', '醫療器材:醫療器材代理銷售及通路', '醫療器材:醫療院所、醫療器材專賣店、藥局等通路']",8,10,9,10,3.0,4,10,10,10,2,2.0,2,2.0,3,2.0,3,3.0,5,10,1,5,12.0,6
4167,松瑞藥,"['製藥', '製藥:中、西藥製劑', '製藥:中藥材、西藥原料藥']",7,10,5,8,9.0,8,9,8,6,5,3.0,4,2.0,5,3.0,5,4.0,9,6,10,6,21.0,16
4168,醣聯,"['製藥', '製藥:中、西藥製劑']",6,10,8,3,2.0,6,8,3,7,6,9.0,7,7.0,7,7.0,4,4.0,5,6,2,6,29.0,8
4171,瑞基,"['其他', '其他:農業科技業', '醫療器材', '醫療器材:生物檢測']",7,10,9,8,2.0,3,9,8,8,3,2.0,1,1.0,2,2.0,3,2.0,10,7,2,6,9.0,8
4173,久裕,"['製藥', '製藥:藥品代理銷售及通路']",7,9,1,7,8.0,8,9,6,6,7,6.0,4,3.0,9,7.0,6,6.0,8,5,2,6,30.0,8
4174,浩鼎,"['製藥', '製藥:原材料']",5,10,9,10,10.0,9,9,10,9,3,2.0,6,5.0,6,2.0,2,9.0,6,10,3,6,28.0,9
4175,杏一,"['製藥', '製藥:藥品代理銷售及通路', '醫療器材', '醫療器材:醫療器材代理', '醫療器材:醫療器材代理銷售及通路', '醫療器材:醫療院所、醫療器材專賣店、藥局等通路', '食品生技', '食品生技:保健食品代理銷售及通路']",10,10,10,10,5.0,9,10,10,10,6,4.0,2,2.0,2,2.0,2,2.0,7,10,10,6,15.0,16
4180,無資料,無資料,4,3,5,4,5.0,6,4,4,4,4,5.0,8,5.0,7,6.0,7,7.0,6,3,6,5,28.0,11
4183,福永生技,"['醫療器材', '醫療器材:其他', '醫療器材:塑化材料', '醫療器材:生物檢測', '醫療器材:醫療耗材', '醫療器材:金屬零件', '醫療器材:電子零組件、塑膠零件、五金零件']",10,7,7,7,3.0,2,10,10,9,8,3.0,8,4.0,8,3.0,8,4.0,9,10,5,6,17.0,11
4188,安克,"['醫療器材', '醫療器材:生物檢測']",9,10,6,10,9.0,10,10,10,9,6,7.0,6,9.0,6,8.0,6,4.0,6,10,10,6,37.0,16
4190,無資料,無資料,6,10,5,9,8.0,10,10,8,9,4,7.0,1,1.0,1,1.0,1,10.0,6,10,2,6,27.0,8
4192,杏國,"['製藥', '製藥:中藥材、西藥原料藥', '製藥:藥品代理銷售及通路']",3,2,6,10,8.0,3,10,10,10,9,8.0,9,4.0,9,6.0,4,10.0,6,7,6,6,36.0,12
4198,欣大健康,"['醫療器材', '醫療器材:生物檢測']",9,3,4,8,9.0,9,9,8,8,10,7.0,9,9.0,9,1.0,7,1.0,6,4,6,6,27.0,12
4205,中華食,"['食品', '食品:加工食品']",9,9,6,10,4.0,6,10,10,10,5,2.0,7,3.0,7,2.0,9,3.0,3,9,2,6,14.0,8
4207,環泰,"['食品', '食品:加工食品']",9,10,9,10,4.0,3,10,10,10,6,7.0,7,7.0,7,7.0,7,7.0,7,9,1,6,32.0,7
4303,信立,"['石化及塑橡膠', '石化及塑橡膠:人造纖維', '石化及塑橡膠:塑膠製品']",8,2,6,1,2.0,9,4,1,1,1,1.0,2,2.0,6,8.0,4,2.0,3,1,2,6,15.0,8
4304,勝昱,"['石化及塑橡膠', '石化及塑橡膠:塑膠製品']",5,3,5,2,1.0,4,9,1,7,3,3.0,3,6.0,9,9.0,9,3.0,6,10,6,6,22.0,12
4305,世坤,"['石化及塑橡膠', '石化及塑橡膠:塑膠製品']",10,6,6,3,8.0,5,8,2,2,10,10.0,10,10.0,10,8.0,10,8.0,3,4,10,6,44.0,16
4306,炎洲,"['石化及塑橡膠', '石化及塑橡膠:塑膠製品']",6,10,10,6,8.0,2,9,6,5,9,4.0,7,4.0,8,5.0,7,8.0,6,10,1,6,29.0,7
4401,東隆興,"['紡織', '紡織:人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等)', '紡織:染整', '紡織:紡紗', '運動科技', '運動科技:運動用品']",3,9,6,2,5.0,1,8,4,2,2,2.0,2,2.0,2,2.0,2,2.0,3,6,3,3,13.0,6
4402,福大,"['紡織', '紡織:人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等)']",10,5,7,1,2.0,6,3,1,1,2,2.0,1,2.0,10,4.0,9,4.0,6,1,1,6,14.0,7
4406,新昕纖,"['紡織', '紡織:人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等)']",8,6,3,2,6.0,8,6,2,2,2,2.0,2,2.0,3,3.0,4,3.0,5,7,6,6,16.0,12
4408,無資料,無資料,4,無資料,無資料,4,6.0,6,4,4,4,無資料,,無資料,,無資料,,無資料,,6,無資料,無資料,無資料,,無資料無資料
4413,飛寶企業,"['紡織', '紡織:織布']",10,6,4,7,8.0,9,9,7,7,10,6.0,9,6.0,10,5.0,9,8.0,10,6,10,6,33.0,16
4414,如興,"['紡織', '紡織:成衣及其它家居紡織類品']",2,7,9,7,4.0,8,9,7,7,9,5.0,8,9.0,7,9.0,7,4.0,4,5,2,6,31.0,8
4415,無資料,無資料,4,3,6,2,6.0,6,2,2,2,4,5.0,8,5.0,8,6.0,8,5.0,6,3,6,6,27.0,12
4416,三圓,"['建材營造', '建材營造:建設業']",8,10,9,6,9.0,9,6,5,4,10,7.0,9,6.0,7,9.0,7,4.0,2,10,1,6,35.0,7
4417,金洲,"['紡織', '紡織:成衣及其它家居紡織類品']",9,7,3,8,5.0,8,10,8,8,6,3.0,9,4.0,6,3.0,7,4.0,9,8,4,6,19.0,10
4419,元勝,"['紡織', '紡織:織布', '食品', '食品:餐飲連鎖']",9,6,9,8,7.0,7,9,7,7,8,4.0,9,6.0,8,5.0,9,4.0,6,6,6,6,26.0,12
4420,光明,"['紡織', '紡織:人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等)']",10,7,5,7,7.0,8,9,5,4,2,2.0,2,1.0,2,1.0,1,9.0,3,4,10,6,20.0,16
4426,利勤,"['紡織', '紡織:織布']",4,9,6,5,1.0,1,9,6,7,4,7.0,4,9.0,4,5.0,4,5.0,2,4,3,5,27.0,8
4429,聚紡,"['紡織', '紡織:成衣及其它家居紡織類品']",3,2,6,3,5.0,6,3,2,2,3,5.0,6,6.0,6,5.0,6,7.0,3,2,6,6,28.0,12
4430,耀億,"['其他', '其他:其他']",3,7,8,7,7.0,8,9,6,7,1,2.0,1,4.0,1,1.0,1,1.0,4,8,3,6,15.0,9
4432,銘旺實,"['紡織', '紡織:成衣及其它家居紡織類品']",6,7,9,5,7.0,3,8,4,4,10,4.0,8,4.0,10,4.0,8,5.0,5,2,9,6,24.0,15
4433,興采,"['紡織', '紡織:成衣及其它家居紡織類品', '紡織:染整']",8,10,9,10,10.0,9,10,10,9,9,7.0,7,7.0,9,7.0,9,7.0,8,9,3,6,38.0,9
4438,廣越,"['紡織', '紡織:成衣及其它家居紡織類品', '醫療器材', '醫療器材:衛生用品']",7,8,9,7,1.0,8,10,7,9,7,2.0,8,3.0,9,3.0,9,3.0,10,5,2,2,12.0,4
4439,無資料,無資料,8,9,6,8,2.0,9,9,8,8,9,2.0,8,2.0,7,1.0,7,1.0,9,7,1,6,8.0,7
4440,宜新實業,"['紡織', '紡織:人造纖維產品(例如尼龍纖維、聚酯纖維、嫘縈纖維等)']",9,9,8,8,2.0,1,9,8,8,7,2.0,7,1.0,7,1.0,7,1.0,10,8,1,6,7.0,7
4442,竣邦-KY,"['紡織', '紡織:成衣及其它家居紡織類品']",10,10,10,10,1.0,10,10,10,6,9,6.0,1,6.0,9,6.0,9,1.0,無資料,10,5,6,20.0,11
4502,健信,"['汽車', '汽車:鋁合金鋼圈', '電機機械', '電機機械:車用機械傳動設備及零配件']",6,7,9,7,9.0,10,8,5,5,10,6.0,8,9.0,10,9.0,9,9.0,4,10,5,6,42.0,11
4503,金雨,"['鋼鐵', '鋼鐵:金屬製品', '電動車輛產業', '電動車輛產業:大功率鋰電池芯_模組、電池管理系統、動力馬達等零組件', '電機機械', '電機機械:自動販賣機', '電機機械:金屬加工處理']",9,10,3,8,9.0,4,9,8,7,3,7.0,4,5.0,4,3.0,4,8.0,5,7,9,6,32.0,15
4506,崇友,"['電機機械', '電機機械:機電系統工程']",10,4,9,9,8.0,7,10,9,10,7,8.0,9,6.0,8,6.0,9,5.0,2,10,4,6,33.0,10
4510,高鋒,"['電機機械', '電機機械:金屬加工用機械']",6,6,9,6,6.0,5,9,6,7,9,8.0,10,9.0,10,8.0,10,9.0,5,5,1,6,40.0,7
4513,福裕,"['電機機械', '電機機械:金屬加工用機械']",8,6,9,3,3.0,5,8,2,3,1,2.0,1,1.0,10,10.0,10,9.0,5,2,6,6,25.0,12
4523,永彰,"['電機機械', '電機機械:冷凍空調設備及零件', '電機機械:車用機械傳動設備及零配件']",9,6,6,2,9.0,7,6,2,2,9,7.0,3,6.0,4,7.0,6,4.0,3,10,8,6,33.0,14
4526,東台,"['電機機械', '電機機械:金屬加工用機械']",4,6,4,6,4.0,6,9,5,5,5,4.0,3,3.0,6,4.0,5,5.0,2,5,1,6,20.0,7
4527,方方土霖,"['電機機械', '電機機械:冷凍空調設備及零件']",10,6,10,10,10.0,7,10,10,10,1,5.0,4,7.0,5,7.0,7,6.0,3,10,6,5,35.0,11
4528,江興鍛,"['電機機械', '電機機械:五金元件及零配件', '電機機械:傳動元件', '電機機械:車用機械傳動設備及零配件', '電機機械:金屬加工處理']",5,9,7,7,5.0,6,9,7,6,2,2.0,2,4.0,2,7.0,2,7.0,6,5,4,6,25.0,10
4529,淳紳,"['其他', '其他:其他']",6,8,6,4,9.0,7,4,4,3,4,8.0,8,9.0,8,9.0,8,3.0,5,7,6,6,38.0,12
4530,宏易,"['食品', '食品:餐飲連鎖']",1,9,7,6,4.0,7,8,6,7,5,2.0,8,1.0,6,2.0,4,1.0,6,9,6,6,10.0,12
4532,瑞智,"['電機機械', '電機機械:冷凍空調設備及零件']",5,7,6,8,7.0,7,9,7,6,5,10.0,4,10.0,6,9.0,5,9.0,4,1,1,6,45.0,7
4533,協易機,"['電機機械', '電機機械:金屬加工用機械']",9,5,9,3,2.0,3,9,6,5,9,4.0,3,3.0,10,5.0,9,7.0,2,9,1,6,21.0,7
4534,慶騰,"['電機機械', '電機機械:五金元件及零配件', '電機機械:傳動元件', '電機機械:手工具機', '電機機械:車用機械傳動設備及零配件']",5,6,9,5,4.0,4,8,5,5,3,8.0,2,8.0,2,8.0,4,5.0,4,2,6,5,33.0,11
4535,至興,"['電動車輛產業', '電動車輛產業:大功率鋰電池芯_模組、電池管理系統、動力馬達等零組件', '電機機械', '電機機械:機械設備之沖壓零組件', '電機機械:車用機械傳動設備及零配件']",3,6,9,6,2.0,1,9,7,7,7,4.0,7,3.0,9,4.0,5,4.0,9,5,10,6,17.0,16
4536,拓凱,"['其他', '其他:其他', '航太週邊', '航太週邊:航空零組件']",10,6,6,9,2.0,9,10,9,9,8,1.0,7,2.0,9,2.0,9,2.0,9,8,7,6,9.0,13
4538,大詠城,"['電機機械', '電機機械:鋼鑄鐵元件']",8,10,4,6,2.0,3,9,6,7,7,1.0,7,2.0,6,1.0,6,1.0,9,5,1,6,7.0,7
4540,全球傳動,"['電機機械', '電機機械:傳動元件']",7,8,8,7,2.0,9,9,7,8,6,2.0,1,1.0,7,2.0,7,3.0,9,10,2,6,10.0,8
4541,晟田,"['其他', '其他:其他', '航太週邊', '航太週邊:航空零組件']",8,7,6,8,2.0,7,10,8,8,3,2.0,2,2.0,4,4.0,4,5.0,10,9,1,6,15.0,7
4542,科嶠,"['印刷電路板', '印刷電路板:生產製程及檢測設備', '觸控面板', '觸控面板:工業用設備']",9,9,8,9,2.0,9,10,8,10,10,8.0,10,10.0,10,9.0,9,9.0,5,6,1,6,38.0,7
4543,萬在,"['電機機械', '電機機械:五金元件及零配件', '電機機械:冷凍空調設備及零件', '電機機械:金屬加工處理']",10,8,7,6,9.0,3,9,6,6,9,2.0,9,3.0,10,4.0,9,4.0,8,3,1,6,22.0,7
4545,銘鈺,"['通信網路', '通信網路:其他零組件', '電腦及週邊設備', '電腦及週邊設備:其他電腦及週邊設備之零組件', '電腦及週邊設備:金屬、塑膠模具']",7,7,6,6,2.0,9,9,5,6,9,5.0,9,8.0,9,4.0,9,6.0,9,7,1,5,25.0,6
4549,桓達,"['電機機械', '電機機械:機電系統工程', '電機機械:電控元件']",9,10,6,10,9.0,9,10,10,9,5,2.0,9,4.0,9,4.0,8,4.0,8,9,6,6,23.0,12
4550,長佳,"['電機機械', '電機機械:機電系統工程']",10,9,9,10,10.0,10,10,10,10,9,7.0,9,7.0,8,7.0,10,7.0,5,6,1,6,38.0,7
4551,智伸科,"['汽車', '汽車:其他']",6,9,4,8,1.0,1,10,8,9,4,1.0,3,1.0,4,1.0,6,1.0,9,9,9,3,5.0,12
4552,無資料,無資料,7,8,3,8,8.0,8,9,8,8,7,4.0,5,2.0,5,2.0,5,2.0,7,8,2,6,18.0,8
4554,橙的,"['汽車', '汽車:其他']",9,9,9,8,10.0,2,9,8,7,9,9.0,8,9.0,9,9.0,9,9.0,9,7,2,6,46.0,8
4555,氣立,"['電機機械', '電機機械:油空壓元件']",9,10,7,8,7.0,9,9,7,7,3,1.0,1,1.0,1,1.0,1,1.0,5,8,1,6,11.0,7
4556,旭然,"['其他', '其他:其他']",6,9,7,9,7.0,8,10,9,9,6,2.0,7,2.0,5,2.0,5,3.0,8,8,6,6,16.0,12
4557,無資料,無資料,10,9,9,10,10.0,2,10,10,10,8,2.0,7,2.0,7,1.0,9,2.0,7,9,2,6,17.0,8
4558,寶緯,"['運動科技', '運動科技:裝置_器材零組件', '電機機械', '電機機械:金屬加工處理']",9,9,10,6,2.0,1,10,7,9,9,10.0,9,10.0,9,10.0,9,1.0,9,9,1,6,33.0,7
4560,無資料,無資料,7,9,6,8,8.0,8,9,8,7,5,2.0,5,2.0,5,2.0,5,2.0,8,7,7,6,16.0,13
4561,健椿,"['電機機械', '電機機械:傳動元件']",10,8,9,9,3.0,2,10,9,9,10,9.0,10,9.0,10,9.0,10,10.0,7,6,1,6,40.0,7
4562,穎漢,"['電機機械', '電機機械:金屬加工用機械']",7,9,4,8,3.0,10,9,7,7,8,8.0,4,9.0,8,3.0,8,9.0,5,6,1,6,32.0,7
4563,百德,"['電機機械', '電機機械:金屬加工用機械']",9,9,8,10,8.0,8,10,10,10,7,2.0,8,8.0,8,3.0,8,4.0,5,10,1,6,25.0,7
4564,元翎,"['電機機械', '電機機械:金屬加工處理']",7,10,7,7,1.0,9,9,6,7,1,1.0,2,1.0,2,1.0,2,10.0,7,10,1,6,14.0,7
4566,時碩工業,"['航太週邊', '航太週邊:航空零組件', '電機機械', '電機機械:車用機械傳動設備及零配件']",9,10,8,8,2.0,2,10,8,9,10,2.0,9,2.0,10,2.0,10,2.0,9,9,2,5,10.0,7
4568,科際精密,"['電機機械', '電機機械:傳動元件', '電機機械:油空壓元件']",8,9,6,8,2.0,9,9,7,7,6,3.0,6,4.0,6,2.0,7,2.0,9,7,6,6,13.0,12
4569,無資料,無資料,10,10,6,10,10.0,1,10,10,10,9,6.0,9,6.0,9,6.0,9,1.0,10,9,1,6,29.0,7
4571,無資料,無資料,9,9,6,10,9.0,10,10,9,9,7,9.0,8,10.0,7,2.0,7,2.0,8,9,1,6,32.0,7
4572,駐龍,"['航太週邊', '航太週邊:航空零組件', '電機機械', '電機機械:金屬加工處理']",10,10,6,10,9.0,9,10,9,9,10,8.0,9,8.0,10,8.0,10,8.0,8,10,1,1,41.0,2
